disassembled_line_length_40,disassembled_line_length_67,disassembled_line_length_49,disassembled_line_length_19,disassembled_line_length_31,disassembled_line_length_48,disassembled_line_length_50,disassembled_line_length_44,disassembled_line_length_56,disassembled_line_length_57
2225.0,31.0,6711.0,0.0,0.0,3463.0,2135.0,7210.0,7542.0,2266.0
50355.0,771.0,30504.0,2.0,2.0,24932.0,20091.0,37068.0,16359.0,6087.0
72677.0,2023.0,72517.0,1.0,1.0,59008.0,37695.0,91622.0,52824.0,6837.0
3143.0,12.0,510.0,1.0,1.0,367.0,1310.0,593.0,282.0,67.0
276111.0,1466.0,74155.0,0.0,0.0,47196.0,74945.0,107330.0,75305.0,19257.0
12611.0,281.0,25324.0,0.0,0.0,14444.0,12534.0,29712.0,20723.0,14684.0
1804.0,23.0,564.0,1.0,1.0,329.0,575.0,519.0,278.0,68.0
2926.0,16.0,625.0,1.0,1.0,443.0,607.0,443.0,293.0,55.0
1497.0,16.0,512.0,0.0,0.0,950.0,2140.0,1102.0,1002.0,449.0
2656.0,375.0,8200.0,0.0,0.0,191.0,3372.0,6498.0,3184.0,993.0
1740.0,19.0,6273.0,0.0,0.0,3202.0,1971.0,6746.0,7195.0,2223.0
666.0,23.0,1601.0,1.0,1.0,856.0,1069.0,1353.0,509.0,96.0
190.0,94.0,62.0,1.0,1.0,1120.0,1040.0,493.0,741.0,170.0
1987.0,20.0,2742.0,3.0,3.0,2657.0,689.0,2739.0,595.0,96.0
2760.0,20.0,2679.0,3.0,3.0,2669.0,777.0,2614.0,585.0,94.0
2045.0,47.0,2722.0,1.0,1.0,3165.0,2487.0,3055.0,1122.0,187.0
6444.0,116.0,7450.0,1.0,1.0,12883.0,6544.0,14007.0,10088.0,3214.0
119049.0,9011.0,146484.0,1.0,1.0,247189.0,165058.0,282819.0,122864.0,19772.0
2969.0,30.0,3050.0,0.0,0.0,6821.0,2938.0,8348.0,6150.0,1674.0
2775.0,37.0,2767.0,0.0,0.0,6390.0,3076.0,7170.0,5410.0,1196.0
2248.0,22.0,926.0,2.0,2.0,674.0,1346.0,1020.0,397.0,53.0
1355.0,55.0,3164.0,1.0,1.0,2962.0,2234.0,3215.0,1097.0,177.0
2813.0,11.0,762.0,0.0,0.0,325.0,732.0,645.0,207.0,32.0
68290.0,1073.0,83340.0,1.0,1.0,84165.0,45289.0,104208.0,84377.0,23814.0
1744.0,20.0,6304.0,0.0,0.0,3205.0,2002.0,6779.0,7170.0,2234.0
2519.0,14.0,677.0,1.0,1.0,620.0,1596.0,996.0,367.0,53.0
1763.0,20.0,6289.0,0.0,0.0,3186.0,1963.0,6769.0,7174.0,2225.0
2938.0,30.0,3255.0,0.0,0.0,7213.0,3009.0,8881.0,6563.0,1719.0
6402.0,116.0,7448.0,1.0,1.0,12881.0,6559.0,13978.0,10093.0,3215.0
14373.0,240.0,13205.0,0.0,0.0,8260.0,7604.0,13651.0,9741.0,1161.0
6440.0,117.0,7445.0,1.0,1.0,12864.0,6543.0,14013.0,10099.0,3212.0
1114.0,22.0,2662.0,3.0,3.0,2825.0,853.0,2644.0,579.0,112.0
812.0,21.0,2877.0,3.0,3.0,2717.0,880.0,2660.0,629.0,145.0
97657.0,75257.0,54471.0,0.0,0.0,19223.0,84373.0,28667.0,13547.0,2531.0
1987.0,12.0,861.0,1.0,1.0,1648.0,466.0,1296.0,205.0,45.0
41386.0,1281.0,86472.0,2.0,2.0,118813.0,52750.0,119964.0,42753.0,8021.0
3000.0,28.0,3058.0,0.0,0.0,6838.0,2929.0,8364.0,6136.0,1671.0
1768.0,20.0,6287.0,0.0,0.0,3164.0,1989.0,6792.0,7182.0,2232.0
3833.0,22.0,318.0,1.0,1.0,295.0,2168.0,472.0,237.0,87.0
2953.0,28.0,3019.0,0.0,0.0,6823.0,2929.0,8350.0,6131.0,1683.0
1697.0,63.0,1761.0,0.0,0.0,1564.0,1066.0,2232.0,1353.0,149.0
14158.0,256.0,12682.0,0.0,0.0,8149.0,7427.0,13269.0,9618.0,1156.0
7057.0,127.0,6472.0,0.0,0.0,4977.0,4225.0,7224.0,4888.0,507.0
3281.0,51.0,7696.0,0.0,0.0,4206.0,2587.0,8224.0,8269.0,2350.0
3172.0,28.0,544.0,1.0,1.0,398.0,492.0,606.0,359.0,42.0
115178.0,2430.0,109282.0,1.0,1.0,76876.0,49012.0,108602.0,79511.0,9027.0
1740.0,24.0,6262.0,0.0,0.0,3155.0,2012.0,6762.0,7201.0,2231.0
2222.0,37.0,6737.0,0.0,0.0,3470.0,2156.0,7184.0,7540.0,2270.0
11875.0,322.0,22894.0,0.0,0.0,12702.0,12360.0,25841.0,18750.0,10227.0
889.0,22.0,2711.0,3.0,3.0,2657.0,805.0,2618.0,606.0,100.0
3007.0,32.0,3258.0,0.0,0.0,7494.0,3097.0,9336.0,7002.0,1903.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
1697.0,75.0,1854.0,0.0,0.0,2497.0,4571.0,7044.0,2167.0,605.0
1651.0,20.0,2853.0,3.0,3.0,2670.0,711.0,2575.0,733.0,102.0
14553.0,232.0,13399.0,0.0,0.0,8358.0,7669.0,13907.0,9802.0,1183.0
3737.0,66.0,3619.0,0.0,0.0,2475.0,1473.0,3573.0,2735.0,244.0
2926.0,16.0,625.0,1.0,1.0,443.0,607.0,443.0,293.0,55.0
2519.0,14.0,677.0,1.0,1.0,620.0,1596.0,996.0,367.0,53.0
3300.0,51.0,7699.0,0.0,0.0,4214.0,2582.0,8251.0,8254.0,2353.0
25511.0,1387.0,109740.0,0.0,0.0,3334.0,64184.0,81767.0,47402.0,5798.0
1209.0,14.0,858.0,0.0,0.0,828.0,2013.0,2029.0,1051.0,341.0
6407.0,121.0,11109.0,1.0,1.0,402.0,5049.0,7971.0,4165.0,925.0
1031.0,21.0,2802.0,3.0,3.0,2746.0,797.0,2710.0,627.0,147.0
694.0,21.0,2695.0,3.0,3.0,2709.0,787.0,2641.0,611.0,133.0
28.0,6.0,67.0,2.0,2.0,97.0,129.0,151.0,76.0,23.0
1606.0,25.0,6231.0,0.0,0.0,3187.0,2090.0,6822.0,6889.0,2557.0
43097.0,392.0,16317.0,0.0,0.0,29550.0,26713.0,25552.0,12343.0,2059.0
6433.0,38.0,1125.0,1.0,1.0,1015.0,2087.0,1790.0,802.0,269.0
1797.0,55.0,1767.0,0.0,0.0,1649.0,1016.0,2264.0,1350.0,149.0
6441.0,120.0,7433.0,1.0,1.0,12883.0,6551.0,13994.0,10082.0,3219.0
12754.0,279.0,25302.0,0.0,0.0,14610.0,12465.0,30044.0,20852.0,14699.0
790.0,22.0,2729.0,3.0,3.0,2824.0,875.0,2623.0,603.0,127.0
826.0,22.0,2716.0,3.0,3.0,2727.0,810.0,2769.0,643.0,125.0
3291.0,54.0,7675.0,0.0,0.0,4202.0,2598.0,8259.0,8266.0,2354.0
1813.0,57.0,3286.0,0.0,0.0,132.0,1190.0,2219.0,1367.0,165.0
1616.0,19.0,2634.0,3.0,3.0,2629.0,798.0,2544.0,562.0,90.0
163.0,26.0,221.0,2.0,2.0,480.0,219.0,633.0,200.0,20.0
261072.0,9039.0,168674.0,2.0,2.0,223837.0,261120.0,226661.0,108595.0,20931.0
18418.0,544.0,17752.0,1.0,1.0,12024.0,11567.0,11953.0,11163.0,1477.0
3292.0,100.0,4675.0,0.0,0.0,4887.0,3916.0,6550.0,2581.0,583.0
35107.0,326.0,10403.0,1.0,1.0,1140.0,23906.0,14897.0,6673.0,1345.0
16197.0,446.0,14880.0,0.0,0.0,11691.0,47071.0,16227.0,10967.0,2338.0
276256.0,1479.0,74287.0,0.0,0.0,47416.0,75012.0,107496.0,75446.0,19255.0
77.0,36.0,94.0,1.0,1.0,457.0,831.0,210.0,286.0,93.0
4812.0,90.0,1444.0,0.0,0.0,2081.0,4170.0,2195.0,926.0,631.0
173999.0,1484.0,95956.0,3.0,3.0,102133.0,187515.0,102647.0,40308.0,10417.0
5661.0,152.0,3937.0,0.0,0.0,3129.0,8825.0,3372.0,1757.0,2882.0
824.0,26.0,2754.0,3.0,3.0,2744.0,813.0,2667.0,622.0,118.0
1740.0,22.0,6260.0,0.0,0.0,3175.0,1968.0,6794.0,7176.0,2233.0
2636.0,25.0,427.0,1.0,1.0,344.0,848.0,447.0,266.0,37.0
85.0,37.0,44.0,1.0,1.0,440.0,472.0,197.0,277.0,64.0
78208.0,2038.0,36141.0,1.0,1.0,49500.0,83281.0,50288.0,39270.0,9746.0
2146.0,12.0,898.0,1.0,1.0,297.0,1872.0,1211.0,615.0,61.0
2894.0,38.0,3394.0,0.0,0.0,7926.0,3129.0,9056.0,7662.0,1173.0
2307.0,30.0,584.0,0.0,0.0,855.0,663.0,895.0,533.0,55.0
1622.0,22.0,2738.0,3.0,3.0,2748.0,957.0,2714.0,573.0,114.0
1592.0,20.0,6265.0,0.0,0.0,3171.0,2104.0,6869.0,6883.0,2565.0
61491.0,111.0,949.0,1.0,1.0,2390.0,4047.0,1693.0,1172.0,497.0
633.0,19.0,2643.0,3.0,3.0,2632.0,648.0,2543.0,542.0,89.0
1343.0,21.0,2687.0,3.0,3.0,2696.0,739.0,2713.0,601.0,116.0
640.0,107.0,462.0,2.0,2.0,1703.0,4656.0,1388.0,809.0,263.0
1334.0,17.0,529.0,0.0,0.0,1025.0,1309.0,2499.0,996.0,150.0
96783.0,2049.0,92058.0,1.0,1.0,64854.0,41784.0,91536.0,66925.0,7546.0
544.0,13.0,410.0,1.0,1.0,380.0,307.0,926.0,402.0,46.0
70.0,33.0,38.0,1.0,1.0,410.0,424.0,216.0,298.0,37.0
11463.0,313.0,21490.0,0.0,0.0,13418.0,11415.0,24606.0,23009.0,7091.0
6436.0,117.0,7460.0,1.0,1.0,12873.0,6549.0,13999.0,10097.0,3216.0
4703.0,18.0,541.0,1.0,1.0,526.0,2029.0,901.0,294.0,124.0
633.0,19.0,2643.0,3.0,3.0,2632.0,648.0,2543.0,542.0,89.0
6990.0,536.0,32598.0,0.0,0.0,1580.0,10379.0,22888.0,9943.0,1844.0
1298.0,24.0,2801.0,3.0,3.0,2758.0,886.0,2689.0,653.0,119.0
2741.0,58.0,2737.0,0.0,0.0,2912.0,7565.0,4012.0,1558.0,731.0
4935.0,32.0,1115.0,2.0,2.0,988.0,1331.0,1533.0,642.0,155.0
2901.0,36.0,3349.0,0.0,0.0,7865.0,3061.0,8784.0,7575.0,1165.0
39727.0,186.0,2620.0,2.0,2.0,52616.0,93466.0,91567.0,22132.0,14782.0
2901.0,659.0,2556.0,6.0,10.0,648.0,6664.0,8523.0,3751.0,698.0
1748.0,23.0,6270.0,0.0,0.0,3163.0,1970.0,6773.0,7190.0,2228.0
14091.0,225.0,13073.0,0.0,0.0,8311.0,7535.0,13563.0,9760.0,1143.0
10156.0,50.0,2422.0,0.0,0.0,2711.0,2900.0,2732.0,1151.0,287.0
8066.0,68.0,2995.0,0.0,0.0,3594.0,4293.0,3900.0,1441.0,202.0
791.0,112.0,1036.0,1.0,1.0,1391.0,977.0,1837.0,806.0,84.0
69052.0,141.0,7085.0,1.0,1.0,4295.0,6115.0,10509.0,2750.0,715.0
488.0,20.0,353.0,1.0,1.0,482.0,682.0,586.0,296.0,42.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
1148.0,221.0,1760.0,2.0,2.0,2931.0,1762.0,2512.0,1594.0,178.0
5026.0,30.0,1100.0,2.0,2.0,1076.0,1354.0,1684.0,638.0,147.0
651.0,89.0,251.0,2.0,2.0,1838.0,2559.0,8617.0,1254.0,476.0
2572.0,319.0,1732.0,1.0,1.0,5909.0,11179.0,3750.0,3804.0,952.0
2062.0,62.0,1849.0,2.0,2.0,1648.0,915.0,2293.0,1485.0,137.0
149173.0,605.0,54416.0,1.0,1.0,61675.0,51103.0,71795.0,19625.0,2987.0
2233.0,70.0,4306.0,0.0,0.0,161.0,1485.0,2978.0,1564.0,273.0
22261.0,567.0,13908.0,0.0,0.0,16546.0,36215.0,17092.0,9889.0,4917.0
4812.0,90.0,1444.0,0.0,0.0,2081.0,4170.0,2195.0,926.0,631.0
6724.0,139.0,7193.0,0.0,0.0,5068.0,4587.0,7489.0,5569.0,1508.0
1201.0,222.0,718.0,2.0,2.0,2450.0,5795.0,2142.0,1426.0,285.0
5320.0,50.0,949.0,0.0,0.0,945.0,1557.0,1531.0,764.0,89.0
36.0,5.0,66.0,2.0,2.0,106.0,112.0,154.0,76.0,16.0
84147.0,1601.0,88424.0,3.0,3.0,82146.0,38226.0,80595.0,34545.0,5963.0
950.0,21.0,2776.0,3.0,3.0,2717.0,855.0,2710.0,655.0,131.0
11555.0,231.0,1081.0,2.0,2.0,3672.0,42634.0,9810.0,4795.0,953.0
766.0,25.0,2665.0,3.0,3.0,2782.0,876.0,2707.0,611.0,116.0
2884.0,33.0,3345.0,0.0,0.0,7855.0,3110.0,8762.0,7564.0,1171.0
107502.0,442.0,44314.0,0.0,0.0,23879.0,27766.0,56062.0,34941.0,25793.0
14085.0,2863.0,5535.0,1.0,1.0,46710.0,4107.0,104065.0,21190.0,1069.0
10563.0,24.0,862.0,2.0,2.0,798.0,1361.0,1315.0,623.0,135.0
5055.0,30.0,1121.0,2.0,2.0,968.0,1365.0,1460.0,673.0,163.0
5586.0,50.0,2698.0,2.0,2.0,2800.0,2129.0,3292.0,1205.0,227.0
8062.0,25.0,878.0,1.0,1.0,855.0,2072.0,1308.0,651.0,111.0
897.0,20.0,2815.0,3.0,3.0,2905.0,732.0,2627.0,634.0,164.0
24759.0,137.0,7922.0,2.0,2.0,7932.0,5794.0,8462.0,4765.0,765.0
2764.0,59.0,2764.0,0.0,0.0,2924.0,7564.0,4048.0,1575.0,731.0
163.0,26.0,220.0,2.0,2.0,480.0,219.0,637.0,200.0,20.0
36.0,5.0,66.0,2.0,2.0,106.0,112.0,154.0,76.0,16.0
26163.0,6056.0,9737.0,1.0,1.0,98424.0,5978.0,220577.0,43756.0,2140.0
5586.0,50.0,2698.0,2.0,2.0,2800.0,2129.0,3292.0,1205.0,227.0
3995.0,17.0,147.0,1.0,1.0,410.0,2101.0,220.0,172.0,54.0
2307.0,30.0,584.0,0.0,0.0,855.0,663.0,895.0,533.0,55.0
36.0,5.0,66.0,2.0,2.0,106.0,112.0,154.0,76.0,16.0
8500.0,156.0,7964.0,2.0,2.0,6158.0,6124.0,7970.0,6001.0,944.0
24685.0,146.0,8146.0,2.0,2.0,8128.0,5880.0,8376.0,4990.0,768.0
6433.0,38.0,1125.0,1.0,1.0,1015.0,2087.0,1790.0,802.0,269.0
11228.0,368.0,44543.0,1.0,1.0,1005.0,9340.0,29188.0,10452.0,1879.0
3172.0,28.0,544.0,1.0,1.0,398.0,492.0,606.0,359.0,42.0
79038.0,374.0,82673.0,0.0,0.0,43064.0,37239.0,127065.0,81002.0,81928.0
1593.0,140.0,1109.0,0.0,0.0,4602.0,3636.0,7893.0,2692.0,1066.0
60240.0,196.0,8409.0,1.0,1.0,5616.0,6087.0,8935.0,6271.0,910.0
28.0,6.0,67.0,2.0,2.0,97.0,129.0,151.0,76.0,23.0
166.0,26.0,218.0,2.0,2.0,477.0,218.0,636.0,200.0,20.0
5449.0,52.0,2909.0,2.0,2.0,2971.0,3142.0,3263.0,1232.0,286.0
1209.0,14.0,858.0,0.0,0.0,828.0,2013.0,2029.0,1051.0,341.0
2975.0,31.0,3238.0,0.0,0.0,7462.0,3090.0,9352.0,6966.0,1906.0
1762.0,22.0,6272.0,0.0,0.0,3165.0,1980.0,6785.0,7181.0,2232.0
1741.0,21.0,6213.0,0.0,0.0,3189.0,2003.0,6850.0,6939.0,2464.0
6432.0,117.0,7452.0,1.0,1.0,12856.0,6553.0,14008.0,10089.0,3218.0
78058.0,2066.0,36133.0,1.0,1.0,50106.0,81810.0,51006.0,39100.0,9822.0
641.0,70.0,436.0,2.0,2.0,429.0,1142.0,553.0,375.0,40.0
1339.0,20.0,2764.0,3.0,3.0,2715.0,809.0,2643.0,606.0,112.0
6442.0,119.0,7456.0,1.0,1.0,12883.0,6557.0,14002.0,10078.0,3210.0
95028.0,659.0,21862.0,2.0,2.0,20756.0,37384.0,23425.0,15755.0,2805.0
1048.0,21.0,2882.0,3.0,3.0,2754.0,724.0,2573.0,626.0,106.0
2838.0,345.0,1941.0,1.0,1.0,5776.0,11662.0,4726.0,3305.0,1039.0
711.0,21.0,2685.0,3.0,3.0,2728.0,827.0,2578.0,567.0,99.0
4591.0,34.0,1265.0,1.0,1.0,953.0,1386.0,1405.0,518.0,126.0
6960.0,60.0,2599.0,1.0,1.0,3048.0,3308.0,3554.0,1418.0,378.0
2585.0,15.0,425.0,1.0,1.0,339.0,829.0,426.0,270.0,36.0
1919.0,295.0,1147.0,2.0,2.0,7285.0,11322.0,3692.0,4810.0,322.0
28391.0,752.0,44172.0,2.0,2.0,49797.0,29252.0,46991.0,36863.0,3752.0
13147.0,162.0,6697.0,0.0,0.0,5487.0,6954.0,6852.0,4755.0,592.0
16120.0,332.0,34927.0,0.0,0.0,19753.0,17558.0,40624.0,28473.0,22432.0
1781.0,22.0,6276.0,0.0,0.0,3188.0,1975.0,6773.0,7178.0,2228.0
6347.0,37.0,1043.0,1.0,1.0,1038.0,1603.0,1598.0,855.0,100.0
522.0,94.0,557.0,1.0,1.0,2274.0,4973.0,1122.0,1525.0,543.0
2008.0,26.0,466.0,1.0,1.0,388.0,2022.0,1341.0,334.0,66.0
9305.0,46.0,966.0,1.0,1.0,1601.0,1857.0,1637.0,1012.0,157.0
7757.0,263.0,15516.0,2.0,2.0,25067.0,15064.0,17303.0,13100.0,1691.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
637.0,19.0,2621.0,3.0,3.0,2615.0,627.0,2542.0,542.0,90.0
682.0,26.0,2850.0,3.0,3.0,2702.0,1595.0,2602.0,566.0,140.0
966.0,20.0,2646.0,3.0,3.0,3091.0,869.0,2598.0,553.0,136.0
119048.0,9011.0,146483.0,1.0,1.0,247189.0,165059.0,282821.0,122865.0,19773.0
13795.0,215.0,9740.0,1.0,1.0,5665.0,11002.0,14132.0,5258.0,2451.0
4472.0,36.0,1171.0,1.0,1.0,817.0,1389.0,1401.0,535.0,136.0
10689.0,361.0,9221.0,1.0,1.0,8793.0,23822.0,11615.0,6701.0,1326.0
1588.0,20.0,2932.0,3.0,3.0,2735.0,872.0,2788.0,616.0,104.0
3589.0,78.0,3724.0,0.0,0.0,2548.0,1431.0,3558.0,2587.0,268.0
347.0,106.0,573.0,1.0,1.0,412.0,774.0,409.0,274.0,48.0
5017.0,38.0,1190.0,2.0,2.0,993.0,1358.0,1534.0,588.0,158.0
256.0,84.0,399.0,1.0,1.0,1302.0,2390.0,590.0,730.0,191.0
578.0,33.0,584.0,1.0,1.0,460.0,1053.0,930.0,364.0,79.0
35122.0,637.0,30222.0,0.0,0.0,78996.0,56167.0,87235.0,21116.0,2785.0
97657.0,75257.0,54471.0,0.0,0.0,19223.0,84373.0,28667.0,13547.0,2531.0
2307.0,30.0,584.0,0.0,0.0,855.0,663.0,895.0,533.0,55.0
2872.0,34.0,3381.0,0.0,0.0,7730.0,2972.0,8807.0,7594.0,1118.0
99543.0,1344.0,79397.0,1.0,1.0,100779.0,114712.0,100687.0,27067.0,7670.0
26139.0,6112.0,9787.0,1.0,1.0,97491.0,6083.0,221511.0,43992.0,2117.0
14223.0,239.0,13112.0,0.0,0.0,8284.0,7622.0,13654.0,9738.0,1172.0
12657.0,272.0,25257.0,0.0,0.0,14652.0,12508.0,29850.0,20840.0,14690.0
11951.0,909.0,13874.0,1.0,1.0,16943.0,34372.0,8275.0,11515.0,1983.0
903.0,121.0,579.0,1.0,1.0,2250.0,3323.0,1218.0,1225.0,477.0
544.0,13.0,410.0,1.0,1.0,380.0,307.0,926.0,402.0,46.0
640.0,19.0,2884.0,3.0,3.0,2988.0,744.0,2852.0,648.0,115.0
32636.0,1138.0,76979.0,2.0,2.0,96487.0,43974.0,111442.0,39552.0,7663.0
4966.0,64.0,1803.0,1.0,1.0,1606.0,2222.0,2152.0,940.0,198.0
503.0,147.0,681.0,1.0,1.0,2181.0,4275.0,1924.0,1261.0,374.0
766.0,106.0,1741.0,1.0,1.0,127.0,3788.0,3068.0,1375.0,231.0
6433.0,116.0,7456.0,1.0,1.0,12864.0,6550.0,14006.0,10086.0,3219.0
3986.0,344.0,1876.0,1.0,1.0,6525.0,1858.0,11221.0,2933.0,260.0
856.0,20.0,2685.0,3.0,3.0,2752.0,924.0,2734.0,611.0,107.0
6372.0,52.0,1968.0,1.0,1.0,1825.0,2080.0,2610.0,1103.0,160.0
63204.0,894.0,34430.0,1.0,1.0,28755.0,52741.0,32260.0,25909.0,3795.0
915.0,91.0,656.0,1.0,1.0,1650.0,3086.0,1210.0,962.0,237.0
99932.0,2133.0,96619.0,1.0,1.0,87510.0,167506.0,125225.0,76033.0,22147.0
2813.0,11.0,762.0,0.0,0.0,325.0,732.0,645.0,207.0,32.0
86933.0,475.0,76351.0,0.0,0.0,39256.0,49088.0,103319.0,70421.0,64806.0
147554.0,576.0,52934.0,1.0,1.0,60639.0,50479.0,70186.0,18543.0,2870.0
4706.0,272.0,4403.0,1.0,1.0,6015.0,11535.0,4354.0,4017.0,1042.0
38885.0,199.0,3423.0,1.0,1.0,18166.0,17341.0,3537.0,2865.0,467.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
1920.0,100.0,852.0,1.0,1.0,1769.0,4706.0,1202.0,1139.0,432.0
2978.0,29.0,3078.0,0.0,0.0,6858.0,2920.0,8328.0,6122.0,1663.0
2969.0,27.0,3039.0,0.0,0.0,6849.0,2923.0,8363.0,6146.0,1669.0
2741.0,58.0,2737.0,0.0,0.0,2912.0,7565.0,4012.0,1558.0,731.0
29.0,7.0,75.0,2.0,2.0,110.0,121.0,157.0,74.0,12.0
1120.0,20.0,2865.0,3.0,3.0,2789.0,913.0,2770.0,610.0,118.0
37207.0,639.0,10733.0,1.0,1.0,16052.0,33095.0,22309.0,10518.0,2778.0
8441.0,388.0,3111.0,1.0,1.0,9107.0,3000.0,11176.0,4206.0,483.0
8028.0,75.0,2890.0,0.0,0.0,3455.0,4203.0,3836.0,1432.0,232.0
2805.0,31.0,2778.0,0.0,0.0,6391.0,2996.0,7146.0,5432.0,1196.0
2697.0,123.0,1537.0,1.0,1.0,18953.0,7052.0,1919.0,2033.0,586.0
5110.0,29.0,1470.0,1.0,1.0,1221.0,1249.0,1787.0,678.0,104.0
648.0,20.0,2624.0,3.0,3.0,2653.0,1921.0,2551.0,555.0,92.0
12245.0,640.0,14088.0,0.0,0.0,8533.0,27614.0,8311.0,2294.0,2327.0
6433.0,38.0,1125.0,1.0,1.0,1015.0,2087.0,1790.0,802.0,269.0
253.0,85.0,399.0,1.0,1.0,1311.0,2396.0,592.0,727.0,188.0
31461.0,4908.0,12864.0,1.0,1.0,82048.0,8092.0,175258.0,36627.0,2960.0
10079.0,48.0,2319.0,0.0,0.0,2755.0,2942.0,2734.0,1170.0,299.0
4787.0,146.0,6282.0,2.0,2.0,5475.0,2604.0,5457.0,5076.0,420.0
425.0,110.0,336.0,1.0,1.0,1907.0,2866.0,940.0,1133.0,328.0
1318.0,26.0,1019.0,0.0,0.0,861.0,2024.0,2678.0,1009.0,1310.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
2813.0,11.0,762.0,0.0,0.0,325.0,732.0,645.0,207.0,32.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
14931.0,338.0,33651.0,0.0,0.0,18122.0,17216.0,39206.0,27475.0,21971.0
14877.0,1612.0,37946.0,2.0,2.0,54279.0,19198.0,48673.0,21683.0,2305.0
1755.0,25.0,6270.0,0.0,0.0,3158.0,1995.0,6761.0,7173.0,2236.0
894.0,21.0,403.0,0.0,0.0,493.0,2022.0,1480.0,483.0,75.0
97657.0,75257.0,54471.0,0.0,0.0,19223.0,84373.0,28667.0,13547.0,2531.0
1723.0,51.0,1682.0,0.0,0.0,1624.0,929.0,2232.0,1364.0,156.0
4675.0,45.0,1165.0,1.0,1.0,972.0,1699.0,1844.0,694.0,148.0
3274.0,52.0,7687.0,0.0,0.0,4233.0,2608.0,8259.0,8258.0,2353.0
7430.0,779.0,11346.0,2.0,2.0,11687.0,8422.0,10128.0,8412.0,1364.0
31466.0,174.0,14633.0,0.0,0.0,516.0,8775.0,43452.0,8288.0,2000.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
13732.0,231.0,12551.0,0.0,0.0,8131.0,7484.0,13285.0,9372.0,1110.0
13627.0,307.0,26632.0,0.0,0.0,15057.0,12889.0,30645.0,21535.0,14746.0
22627.0,1533.0,62096.0,3.0,3.0,82373.0,38206.0,78640.0,32915.0,6121.0
119048.0,9011.0,146484.0,1.0,1.0,247190.0,165059.0,282822.0,122864.0,19772.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
7863.0,83.0,23125.0,0.0,0.0,551.0,6121.0,13440.0,4087.0,2249.0
347.0,106.0,573.0,1.0,1.0,412.0,774.0,409.0,274.0,48.0
12984.0,273.0,25697.0,0.0,0.0,14772.0,12683.0,30043.0,20986.0,14756.0
266.0,19.0,1390.0,0.0,0.0,62.0,791.0,817.0,421.0,116.0
1886.0,29.0,1697.0,0.0,0.0,75.0,1636.0,771.0,382.0,171.0
119048.0,9011.0,146484.0,1.0,1.0,247190.0,165059.0,282819.0,122863.0,19772.0
40440.0,1240.0,79494.0,2.0,2.0,112969.0,52727.0,114770.0,40015.0,7753.0
259.0,20.0,1378.0,0.0,0.0,64.0,797.0,815.0,442.0,132.0
7433.0,317.0,5217.0,1.0,1.0,5407.0,8324.0,5948.0,4107.0,817.0
46148.0,1400.0,49047.0,0.0,0.0,24914.0,45748.0,48336.0,44088.0,10664.0
318.0,12.0,1357.0,0.0,0.0,44.0,1547.0,798.0,554.0,156.0
8028.0,75.0,2890.0,0.0,0.0,3455.0,4203.0,3836.0,1432.0,232.0
301.0,16.0,1043.0,0.0,0.0,32.0,635.0,2473.0,310.0,101.0
5586.0,50.0,2698.0,2.0,2.0,2800.0,2129.0,3292.0,1205.0,227.0
24322.0,611.0,52787.0,2.0,2.0,60435.0,43850.0,50788.0,33857.0,12761.0
303.0,85.0,467.0,1.0,1.0,1591.0,3377.0,1127.0,764.0,231.0
4699.0,18.0,1012.0,1.0,1.0,1155.0,722.0,665.0,324.0,54.0
22261.0,567.0,13908.0,0.0,0.0,16546.0,36215.0,17092.0,9889.0,4917.0
28.0,6.0,67.0,2.0,2.0,97.0,129.0,151.0,76.0,23.0
1751.0,23.0,6254.0,0.0,0.0,3169.0,1994.0,6760.0,7172.0,2239.0
290.0,8.0,675.0,1.0,1.0,19.0,593.0,479.0,280.0,59.0
29.0,7.0,75.0,2.0,2.0,110.0,121.0,157.0,74.0,12.0
2112.0,30.0,779.0,1.0,1.0,502.0,764.0,1068.0,549.0,102.0
1096.0,20.0,2719.0,3.0,3.0,2694.0,832.0,2565.0,573.0,106.0
149029.0,612.0,54406.0,1.0,1.0,61672.0,51113.0,71649.0,19609.0,2988.0
4812.0,90.0,1444.0,0.0,0.0,2081.0,4170.0,2195.0,926.0,631.0
1215.0,12.0,1559.0,1.0,1.0,544.0,593.0,513.0,425.0,98.0
3006.0,31.0,3273.0,0.0,0.0,7480.0,3110.0,9371.0,6963.0,1907.0
4591.0,34.0,1265.0,1.0,1.0,953.0,1386.0,1405.0,518.0,126.0
1892.0,31.0,1695.0,0.0,0.0,77.0,1652.0,775.0,379.0,169.0
